Date/Time,Unit,Value
6/28/11 12:09:01 AM,C,23.644
6/28/11 1:09:01 AM,C,22.143
6/28/11 2:09:01 AM,C,20.642
6/28/11 3:09:01 AM,C,19.641
6/28/11 4:09:01 AM,C,19.14
6/28/11 5:09:01 AM,C,19.641
6/28/11 6:09:01 AM,C,20.142
6/28/11 7:09:01 AM,C,18.64
6/28/11 8:09:01 AM,C,18.64
6/28/11 9:09:01 AM,C,21.143
6/28/11 10:09:01 AM,C,22.644
6/28/11 11:09:01 AM,C,26.144
6/28/11 12:09:01 PM,C,27.144
6/28/11 1:09:01 PM,C,27.644
6/28/11 2:09:01 PM,C,29.143
6/28/11 3:09:01 PM,C,31.141
6/28/11 4:09:01 PM,C,32.638
6/28/11 5:09:01 PM,C,34.136
6/28/11 6:09:01 PM,C,33.637
6/28/11 7:09:01 PM,C,32.139
6/28/11 8:09:01 PM,C,28.144
6/28/11 9:09:01 PM,C,24.644
6/28/11 10:09:01 PM,C,23.144
6/28/11 11:09:01 PM,C,22.143
6/29/11 12:09:01 AM,C,21.143
6/29/11 1:09:01 AM,C,20.142
6/29/11 2:09:01 AM,C,19.641
6/29/11 3:09:01 AM,C,20.142
6/29/11 4:09:01 AM,C,20.142
6/29/11 5:09:01 AM,C,18.64
6/29/11 6:09:01 AM,C,18.64
6/29/11 7:09:01 AM,C,20.142
6/29/11 8:09:01 AM,C,21.143
6/29/11 9:09:01 AM,C,21.643
6/29/11 10:09:01 AM,C,23.144
6/29/11 11:09:01 AM,C,27.644
6/29/11 12:09:01 PM,C,29.143
6/29/11 1:09:01 PM,C,28.643
6/29/11 2:09:01 PM,C,30.142
6/29/11 3:09:01 PM,C,30.641
6/29/11 4:09:01 PM,C,29.143
6/29/11 5:09:01 PM,C,33.637
6/29/11 6:09:01 PM,C,34.635
6/29/11 7:09:01 PM,C,29.143
6/29/11 8:09:01 PM,C,29.642
6/29/11 9:09:01 PM,C,25.645
6/29/11 10:09:01 PM,C,22.644
6/29/11 11:09:01 PM,C,21.643
6/30/11 12:09:01 AM,C,20.642
6/30/11 1:09:01 AM,C,20.642
6/30/11 2:09:01 AM,C,20.642
6/30/11 3:09:01 AM,C,20.642
6/30/11 4:09:01 AM,C,21.143
6/30/11 5:09:01 AM,C,20.642
6/30/11 6:09:01 AM,C,19.641
6/30/11 7:09:01 AM,C,20.142
6/30/11 8:09:01 AM,C,20.642
6/30/11 9:09:01 AM,C,22.143
6/30/11 10:09:01 AM,C,24.144
6/30/11 11:09:01 AM,C,26.144
6/30/11 12:09:01 PM,C,26.644
6/30/11 1:09:01 PM,C,28.144
6/30/11 2:09:01 PM,C,29.143
6/30/11 3:09:01 PM,C,31.141
6/30/11 4:09:01 PM,C,32.638
6/30/11 5:09:01 PM,C,34.136
6/30/11 6:09:01 PM,C,36.131
6/30/11 7:09:01 PM,C,31.64
6/30/11 8:09:01 PM,C,27.644
6/30/11 9:09:01 PM,C,23.644
6/30/11 10:09:01 PM,C,21.643
6/30/11 11:09:01 PM,C,20.642
7/1/11 12:09:01 AM,C,19.14
7/1/11 1:09:01 AM,C,18.64
7/1/11 2:09:01 AM,C,17.137
7/1/11 3:09:01 AM,C,17.137
7/1/11 4:09:01 AM,C,17.638
7/1/11 5:09:01 AM,C,17.638
7/1/11 6:09:01 AM,C,17.638
7/1/11 7:09:01 AM,C,17.137
7/1/11 8:09:01 AM,C,17.638
7/1/11 9:09:01 AM,C,18.64
7/1/11 10:09:01 AM,C,20.642
7/1/11 11:09:01 AM,C,23.644
7/1/11 12:09:01 PM,C,24.644
7/1/11 1:09:01 PM,C,27.144
7/1/11 2:09:01 PM,C,29.143
7/1/11 3:09:01 PM,C,29.642
7/1/11 4:09:01 PM,C,32.638
7/1/11 5:09:01 PM,C,33.637
7/1/11 6:09:01 PM,C,33.637
7/1/11 7:09:01 PM,C,30.142
7/1/11 8:09:01 PM,C,28.144
7/1/11 9:09:01 PM,C,23.644
7/1/11 10:09:01 PM,C,21.143
7/1/11 11:09:01 PM,C,20.642
7/2/11 12:09:01 AM,C,19.641
7/2/11 1:09:01 AM,C,18.64
7/2/11 2:09:01 AM,C,17.638
7/2/11 3:09:01 AM,C,17.137
7/2/11 4:09:01 AM,C,17.137
7/2/11 5:09:01 AM,C,16.636
7/2/11 6:09:01 AM,C,16.636
7/2/11 7:09:01 AM,C,17.137
7/2/11 8:09:01 AM,C,17.137
7/2/11 9:09:01 AM,C,18.64
7/2/11 10:09:01 AM,C,20.142
7/2/11 11:09:01 AM,C,23.644
7/2/11 12:09:01 PM,C,23.644
7/2/11 1:09:01 PM,C,25.645
7/2/11 2:09:01 PM,C,24.644
7/2/11 3:09:01 PM,C,25.645
7/2/11 4:09:01 PM,C,26.644
7/2/11 5:09:01 PM,C,26.144
7/2/11 6:09:01 PM,C,33.138
7/2/11 7:09:01 PM,C,30.641
7/2/11 8:09:01 PM,C,26.144
7/2/11 9:09:01 PM,C,22.644
7/2/11 10:09:01 PM,C,21.643
7/2/11 11:09:01 PM,C,20.642
7/3/11 12:09:01 AM,C,19.641
7/3/11 1:09:01 AM,C,18.64
7/3/11 2:09:01 AM,C,17.638
7/3/11 3:09:01 AM,C,17.638
7/3/11 4:09:01 AM,C,17.638
7/3/11 5:09:01 AM,C,17.137
7/3/11 6:09:01 AM,C,17.137
7/3/11 7:09:01 AM,C,17.137
7/3/11 8:09:01 AM,C,18.139
7/3/11 9:09:01 AM,C,18.64
7/3/11 10:09:01 AM,C,20.642
7/3/11 11:09:01 AM,C,25.145
7/3/11 12:09:01 PM,C,25.145
7/3/11 1:09:01 PM,C,26.144
7/3/11 2:09:01 PM,C,27.644
7/3/11 3:09:01 PM,C,26.644
7/3/11 4:09:01 PM,C,30.142
7/3/11 5:09:01 PM,C,31.64
7/3/11 6:09:01 PM,C,32.638
7/3/11 7:09:01 PM,C,30.641
7/3/11 8:09:01 PM,C,27.144
7/3/11 9:09:01 PM,C,23.144
7/3/11 10:09:01 PM,C,21.643
7/3/11 11:09:01 PM,C,20.642
7/4/11 12:09:01 AM,C,19.641
7/4/11 1:09:01 AM,C,19.14
7/4/11 2:09:01 AM,C,18.64
7/4/11 3:09:01 AM,C,18.139
7/4/11 4:09:01 AM,C,18.64
7/4/11 5:09:01 AM,C,18.64
7/4/11 6:09:01 AM,C,18.64
7/4/11 7:09:01 AM,C,18.64
7/4/11 8:09:01 AM,C,18.64
7/4/11 9:09:01 AM,C,21.143
7/4/11 10:09:01 AM,C,22.143
7/4/11 11:09:01 AM,C,25.645
7/4/11 12:09:01 PM,C,25.145
7/4/11 1:09:01 PM,C,25.645
7/4/11 2:09:01 PM,C,27.144
7/4/11 3:09:01 PM,C,27.644
7/4/11 4:09:01 PM,C,31.64
7/4/11 5:09:01 PM,C,32.139
7/4/11 6:09:01 PM,C,33.138
7/4/11 7:09:01 PM,C,30.641
7/4/11 8:09:01 PM,C,27.144
7/4/11 9:09:01 PM,C,23.144
7/4/11 10:09:01 PM,C,21.643
7/4/11 11:09:01 PM,C,21.143
7/5/11 12:09:01 AM,C,20.142
7/5/11 1:09:01 AM,C,19.14
7/5/11 2:09:01 AM,C,18.64
7/5/11 3:09:01 AM,C,18.64
7/5/11 4:09:01 AM,C,18.64
7/5/11 5:09:01 AM,C,18.64
7/5/11 6:09:01 AM,C,18.139
7/5/11 7:09:01 AM,C,18.139
7/5/11 8:09:01 AM,C,18.64
7/5/11 9:09:01 AM,C,20.642
7/5/11 10:09:01 AM,C,22.143
7/5/11 11:09:01 AM,C,25.645
7/5/11 12:09:01 PM,C,25.145
7/5/11 1:09:01 PM,C,26.644
7/5/11 2:09:01 PM,C,26.644
7/5/11 3:09:01 PM,C,27.644
7/5/11 4:09:01 PM,C,29.642
7/5/11 5:09:01 PM,C,31.141
7/5/11 6:09:01 PM,C,32.139
7/5/11 7:09:01 PM,C,30.142
7/5/11 8:09:01 PM,C,27.144
7/5/11 9:09:01 PM,C,23.144
7/5/11 10:09:01 PM,C,21.643
7/5/11 11:09:01 PM,C,21.143
7/6/11 12:09:01 AM,C,20.142
7/6/11 1:09:01 AM,C,19.14
7/6/11 2:09:01 AM,C,19.14
7/6/11 3:09:01 AM,C,19.14
7/6/11 4:09:01 AM,C,19.641
7/6/11 5:09:01 AM,C,19.14
7/6/11 6:09:01 AM,C,19.14
7/6/11 7:09:01 AM,C,19.14
7/6/11 8:09:01 AM,C,20.142
7/6/11 9:09:01 AM,C,21.143
7/6/11 10:09:01 AM,C,23.144
7/6/11 11:09:01 AM,C,25.645
7/6/11 12:09:01 PM,C,24.144
7/6/11 1:09:01 PM,C,25.145
7/6/11 2:09:01 PM,C,27.644
7/6/11 3:09:01 PM,C,28.643
7/6/11 4:09:01 PM,C,29.642
7/6/11 5:09:01 PM,C,30.142
7/6/11 6:09:01 PM,C,33.138
7/6/11 7:09:01 PM,C,30.641
7/6/11 8:09:01 PM,C,27.144
7/6/11 9:09:01 PM,C,23.144
7/6/11 10:09:01 PM,C,22.143
7/6/11 11:09:01 PM,C,21.143
7/7/11 12:09:01 AM,C,20.642
7/7/11 1:09:01 AM,C,19.641
7/7/11 2:09:01 AM,C,19.641
7/7/11 3:09:01 AM,C,19.14
7/7/11 4:09:01 AM,C,19.14
7/7/11 5:09:01 AM,C,19.14
7/7/11 6:09:01 AM,C,19.14
7/7/11 7:09:01 AM,C,18.64
7/7/11 8:09:01 AM,C,19.14
7/7/11 9:09:01 AM,C,20.642
7/7/11 10:09:01 AM,C,22.644
7/7/11 11:09:01 AM,C,26.144
7/7/11 12:09:01 PM,C,26.644
