Date/Time,Unit,Value
6/30/11 3:01:01 AM,C,16.636
6/30/11 4:01:01 AM,C,15.634
6/30/11 5:01:01 AM,C,15.133
6/30/11 6:01:01 AM,C,14.131
6/30/11 7:01:01 AM,C,13.629
6/30/11 8:01:01 AM,C,15.634
6/30/11 9:01:01 AM,C,19.14
6/30/11 10:01:01 AM,C,29.143
6/30/11 11:01:01 AM,C,31.64
6/30/11 12:01:01 PM,C,32.139
6/30/11 1:01:01 PM,C,33.637
6/30/11 2:01:01 PM,C,34.635
6/30/11 3:01:01 PM,C,35.134
6/30/11 4:01:01 PM,C,34.635
6/30/11 5:01:01 PM,C,34.635
6/30/11 6:01:01 PM,C,33.637
6/30/11 7:01:01 PM,C,31.141
6/30/11 8:01:01 PM,C,30.142
6/30/11 9:01:01 PM,C,29.143
6/30/11 10:01:01 PM,C,27.644
6/30/11 11:01:01 PM,C,26.144
7/1/11 12:01:01 AM,C,25.145
7/1/11 1:01:01 AM,C,24.144
7/1/11 2:01:01 AM,C,22.644
7/1/11 3:01:01 AM,C,18.139
7/1/11 4:01:01 AM,C,17.137
7/1/11 5:01:01 AM,C,16.135
7/1/11 6:01:01 AM,C,15.133
7/1/11 7:01:01 AM,C,14.632
7/1/11 8:01:01 AM,C,16.636
7/1/11 9:01:01 AM,C,20.142
7/1/11 10:01:01 AM,C,26.644
7/1/11 11:01:01 AM,C,30.641
7/1/11 12:01:01 PM,C,31.64
7/1/11 1:01:01 PM,C,32.638
7/1/11 2:01:01 PM,C,33.637
7/1/11 3:01:01 PM,C,33.138
7/1/11 4:01:01 PM,C,35.632
7/1/11 5:01:01 PM,C,31.64
7/1/11 6:01:01 PM,C,30.641
7/1/11 7:01:01 PM,C,30.142
7/1/11 8:01:01 PM,C,30.142
7/1/11 9:01:01 PM,C,29.143
7/1/11 10:01:01 PM,C,26.644
7/1/11 11:01:01 PM,C,25.645
7/2/11 12:01:01 AM,C,24.644
7/2/11 1:01:01 AM,C,23.144
7/2/11 2:01:01 AM,C,22.143
7/2/11 3:01:01 AM,C,21.643
7/2/11 4:01:01 AM,C,20.642
7/2/11 5:01:01 AM,C,16.636
7/2/11 6:01:01 AM,C,16.636
7/2/11 7:01:01 AM,C,15.133
7/2/11 8:01:01 AM,C,16.135
7/2/11 9:01:01 AM,C,20.142
7/2/11 10:01:01 AM,C,26.144
7/2/11 11:01:01 AM,C,28.144
7/2/11 12:01:01 PM,C,29.143
7/2/11 1:01:01 PM,C,29.642
7/2/11 2:01:01 PM,C,29.642
7/2/11 3:01:01 PM,C,29.143
7/2/11 4:01:01 PM,C,31.64
