Date/Time,Unit,Value
6/28/11 7:03:01 PM,C,34.181
6/28/11 8:03:01 PM,C,32.185
6/28/11 9:03:01 PM,C,30.188
6/28/11 10:03:01 PM,C,26.691
6/28/11 11:03:01 PM,C,24.691
6/29/11 12:03:01 AM,C,24.691
6/29/11 1:03:01 AM,C,22.19
6/29/11 2:03:01 AM,C,21.189
6/29/11 3:03:01 AM,C,19.687
6/29/11 4:03:01 AM,C,21.189
6/29/11 5:03:01 AM,C,19.687
6/29/11 6:03:01 AM,C,21.189
6/29/11 7:03:01 AM,C,19.187
6/29/11 8:03:01 AM,C,23.691
6/29/11 9:03:01 AM,C,28.19
6/29/11 10:03:01 AM,C,29.689
6/29/11 11:03:01 AM,C,31.187
6/29/11 12:03:01 PM,C,33.183
6/29/11 1:03:01 PM,C,34.181
6/29/11 2:03:01 PM,C,36.176
6/29/11 3:03:01 PM,C,37.671
6/29/11 4:03:01 PM,C,36.176
6/29/11 5:03:01 PM,C,35.179
6/29/11 6:03:01 PM,C,33.682
6/29/11 7:03:01 PM,C,36.176
6/29/11 8:03:01 PM,C,33.183
6/29/11 9:03:01 PM,C,30.688
6/29/11 10:03:01 PM,C,27.191
6/29/11 11:03:01 PM,C,25.191
6/30/11 12:03:01 AM,C,23.691
6/30/11 1:03:01 AM,C,22.19
6/30/11 2:03:01 AM,C,20.689
6/30/11 3:03:01 AM,C,21.189
6/30/11 4:03:01 AM,C,20.689
6/30/11 5:03:01 AM,C,19.687
6/30/11 6:03:01 AM,C,21.189
6/30/11 7:03:01 AM,C,21.189
6/30/11 8:03:01 AM,C,23.691
6/30/11 9:03:01 AM,C,27.191
6/30/11 10:03:01 AM,C,29.189
6/30/11 11:03:01 AM,C,31.686
6/30/11 12:03:01 PM,C,32.684
6/30/11 1:03:01 PM,C,34.181
6/30/11 2:03:01 PM,C,34.68
6/30/11 3:03:01 PM,C,36.176
6/30/11 4:03:01 PM,C,35.179
6/30/11 5:03:01 PM,C,35.179
6/30/11 6:03:01 PM,C,35.179
6/30/11 7:03:01 PM,C,33.682
6/30/11 8:03:01 PM,C,31.686
6/30/11 9:03:01 PM,C,29.189
6/30/11 10:03:01 PM,C,27.191
6/30/11 11:03:01 PM,C,23.191
7/1/11 12:03:01 AM,C,23.191
7/1/11 1:03:01 AM,C,20.689
7/1/11 2:03:01 AM,C,19.687
7/1/11 3:03:01 AM,C,19.187
7/1/11 4:03:01 AM,C,18.185
7/1/11 5:03:01 AM,C,17.684
7/1/11 6:03:01 AM,C,18.686
7/1/11 7:03:01 AM,C,16.682
7/1/11 8:03:01 AM,C,20.689
7/1/11 9:03:01 AM,C,24.191
7/1/11 10:03:01 AM,C,26.691
7/1/11 11:03:01 AM,C,29.689
7/1/11 12:03:01 PM,C,31.686
7/1/11 1:03:01 PM,C,33.183
7/1/11 2:03:01 PM,C,33.682
7/1/11 3:03:01 PM,C,34.68
7/1/11 4:03:01 PM,C,34.68
7/1/11 5:03:01 PM,C,32.185
