Date/Time,Unit,Value
7/9/11 1:59:01 PM,C,32.729
7/9/11 2:59:01 PM,C,34.724
7/9/11 3:59:01 PM,C,32.729
7/9/11 4:59:01 PM,C,33.228
7/9/11 5:59:01 PM,C,31.731
7/9/11 6:59:01 PM,C,29.734
7/9/11 7:59:01 PM,C,28.735
7/9/11 8:59:01 PM,C,28.235
7/9/11 9:59:01 PM,C,27.236
7/9/11 10:59:01 PM,C,25.736
7/9/11 11:59:01 PM,C,25.236
7/10/11 12:59:01 AM,C,24.236
7/10/11 1:59:01 AM,C,23.236
7/10/11 2:59:01 AM,C,22.235
7/10/11 3:59:01 AM,C,21.234
7/10/11 4:59:01 AM,C,20.733
7/10/11 5:59:01 AM,C,20.733
7/10/11 6:59:01 AM,C,20.233
7/10/11 7:59:01 AM,C,21.234
7/10/11 8:59:01 AM,C,26.236
7/10/11 9:59:01 AM,C,28.235
7/10/11 10:59:01 AM,C,30.732
7/10/11 11:59:01 AM,C,31.232
7/10/11 12:59:01 PM,C,33.228
7/10/11 1:59:01 PM,C,31.731
7/10/11 2:59:01 PM,C,31.731
7/10/11 3:59:01 PM,C,32.729
7/10/11 4:59:01 PM,C,31.731
7/10/11 5:59:01 PM,C,29.234
7/10/11 6:59:01 PM,C,28.235
7/10/11 7:59:01 PM,C,27.736
7/10/11 8:59:01 PM,C,26.236
7/10/11 9:59:01 PM,C,25.236
7/10/11 10:59:01 PM,C,24.236
7/10/11 11:59:01 PM,C,23.736
7/11/11 12:59:01 AM,C,22.735
7/11/11 1:59:01 AM,C,21.734
7/11/11 2:59:01 AM,C,21.234
7/11/11 3:59:01 AM,C,20.733
7/11/11 4:59:01 AM,C,20.233
7/11/11 5:59:01 AM,C,20.733
7/11/11 6:59:01 AM,C,20.233
7/11/11 7:59:01 AM,C,21.234
7/11/11 8:59:01 AM,C,25.736
7/11/11 9:59:01 AM,C,27.736
7/11/11 10:59:01 AM,C,29.234
7/11/11 11:59:01 AM,C,30.732
7/11/11 12:59:01 PM,C,30.732
7/11/11 1:59:01 PM,C,27.236
7/11/11 2:59:01 PM,C,28.235
7/11/11 3:59:01 PM,C,27.236
7/11/11 4:59:01 PM,C,31.731
7/11/11 5:59:01 PM,C,29.234
7/11/11 6:59:01 PM,C,27.736
7/11/11 7:59:01 PM,C,27.236
7/11/11 8:59:01 PM,C,26.736
7/11/11 9:59:01 PM,C,26.236
7/11/11 10:59:01 PM,C,25.236
7/11/11 11:59:01 PM,C,24.736
7/12/11 12:59:01 AM,C,24.736
7/12/11 1:59:01 AM,C,24.736
7/12/11 2:59:01 AM,C,24.236
7/12/11 3:59:01 AM,C,23.736
7/12/11 4:59:01 AM,C,22.735
7/12/11 5:59:01 AM,C,23.236
7/12/11 6:59:01 AM,C,23.736
7/12/11 7:59:01 AM,C,23.236
7/12/11 8:59:01 AM,C,25.236
7/12/11 9:59:01 AM,C,28.735
7/12/11 10:59:01 AM,C,30.233
7/12/11 11:59:01 AM,C,32.23
7/12/11 12:59:01 PM,C,31.731
7/12/11 1:59:01 PM,C,30.732
7/12/11 2:59:01 PM,C,30.732
7/12/11 3:59:01 PM,C,29.734
7/12/11 4:59:01 PM,C,31.731
7/12/11 5:59:01 PM,C,28.235
7/12/11 6:59:01 PM,C,27.736
7/12/11 7:59:01 PM,C,27.736
7/12/11 8:59:01 PM,C,26.236
7/12/11 9:59:01 PM,C,25.736
7/12/11 10:59:01 PM,C,24.736
7/12/11 11:59:01 PM,C,24.236
7/13/11 12:59:01 AM,C,23.736
7/13/11 1:59:01 AM,C,22.735
7/13/11 2:59:01 AM,C,23.236
7/13/11 3:59:01 AM,C,22.735
7/13/11 4:59:01 AM,C,22.735
7/13/11 5:59:01 AM,C,21.734
7/13/11 6:59:01 AM,C,22.235
7/13/11 7:59:01 AM,C,22.735
7/13/11 8:59:01 AM,C,29.234
7/13/11 9:59:01 AM,C,27.236
7/13/11 10:59:01 AM,C,29.234
7/13/11 11:59:01 AM,C,33.228
7/13/11 12:59:01 PM,C,35.223
7/13/11 1:59:01 PM,C,32.729
7/13/11 2:59:01 PM,C,32.23
7/13/11 3:59:01 PM,C,33.726
7/13/11 4:59:01 PM,C,27.736
7/13/11 5:59:01 PM,C,29.234
7/13/11 6:59:01 PM,C,28.235
7/13/11 7:59:01 PM,C,27.736
7/13/11 8:59:01 PM,C,26.236
7/13/11 9:59:01 PM,C,24.736
7/13/11 10:59:01 PM,C,24.736
7/13/11 11:59:01 PM,C,20.233
7/14/11 12:59:01 AM,C,19.732
7/14/11 1:59:01 AM,C,19.732
7/14/11 2:59:01 AM,C,19.732
7/14/11 3:59:01 AM,C,20.233
7/14/11 4:59:01 AM,C,20.733
7/14/11 5:59:01 AM,C,21.234
7/14/11 6:59:01 AM,C,20.733
7/14/11 7:59:01 AM,C,21.234
7/14/11 8:59:01 AM,C,26.736
7/14/11 9:59:01 AM,C,28.735
7/14/11 10:59:01 AM,C,30.233
7/14/11 11:59:01 AM,C,30.732
7/14/11 12:59:01 PM,C,33.228
7/14/11 1:59:01 PM,C,31.731
7/14/11 2:59:01 PM,C,33.228
7/14/11 3:59:01 PM,C,32.23
7/14/11 4:59:01 PM,C,32.23
7/14/11 5:59:01 PM,C,31.731
7/14/11 6:59:01 PM,C,29.234
7/14/11 7:59:01 PM,C,27.736
7/14/11 8:59:01 PM,C,27.236
7/14/11 9:59:01 PM,C,26.236
7/14/11 10:59:01 PM,C,25.736
7/14/11 11:59:01 PM,C,25.736
7/15/11 12:59:01 AM,C,25.236
7/15/11 1:59:01 AM,C,24.736
7/15/11 2:59:01 AM,C,24.236
7/15/11 3:59:01 AM,C,23.236
7/15/11 4:59:01 AM,C,22.735
7/15/11 5:59:01 AM,C,22.235
7/15/11 6:59:01 AM,C,22.735
7/15/11 7:59:01 AM,C,23.736
7/15/11 8:59:01 AM,C,27.736
7/15/11 9:59:01 AM,C,30.732
7/15/11 10:59:01 AM,C,31.731
7/15/11 11:59:01 AM,C,33.726
7/15/11 12:59:01 PM,C,34.724
7/15/11 1:59:01 PM,C,30.732
7/15/11 2:59:01 PM,C,31.232
7/15/11 3:59:01 PM,C,31.232
7/15/11 4:59:01 PM,C,28.235
7/15/11 5:59:01 PM,C,29.734
7/15/11 6:59:01 PM,C,30.233
7/15/11 7:59:01 PM,C,29.734
7/15/11 8:59:01 PM,C,29.234
7/15/11 9:59:01 PM,C,27.736
7/15/11 10:59:01 PM,C,26.736
7/15/11 11:59:01 PM,C,26.236
